id,userId,sport,gender,dur_min,alt_range,max_alt,total_ascent,total_descent,n_climbs,n_points,avg_hr,max_hr,has_speed,lat,lon,date,DI,FI,RI,ReI
463787189,13303518,bike,male,90.9,465.4,-34.6,510.2,518.4,1,500,118.5,138,1,13.9,100.5,2015-01-26,1.0703,0.9926,,
395478369,13303518,bike,male,224.0,696.2,733.4,1244.8,1224.8,2,500,137.0,159,1,14.2,101.4,2014-08-22,0.5258,1.7195,1.1168,
345941912,13303518,bike,male,205.6,709.4,729.0,1151.8,1117.8,1,500,133.5,155,1,14.2,101.4,2014-05-25,0.5118,1.4002,,
342223460,13303518,bike,male,91.4,396.8,390.2,423.0,438.8,0,500,120.6,128,1,13.9,100.5,2014-05-19,1.0602,0.9883,,
301674400,13303518,bike,male,91.5,477.0,-23.0,517.6,492.4,0,500,131.8,142,1,13.9,100.5,2014-02-27,1.1099,0.9879,,
286176384,13303518,bike,male,122.2,248.6,229.0,271.8,294.4,0,500,124.0,133,1,13.9,100.5,2014-01-14,1.0078,0.9873,,
338306728,9691938,bike,male,658.9,221.2,373.0,1465.6,1438.4,4,500,139.6,171,1,41.5,-81.8,2014-05-11,1.0769,0.8378,0.7971,
335328842,9691938,bike,male,460.4,227.2,385.4,1198.4,1235.6,2,500,149.0,176,1,41.5,-81.8,2014-05-04,1.1482,0.8449,1.2453,
319519500,9691938,bike,male,223.1,221.0,372.0,812.0,807.0,3,500,149.4,181,1,41.5,-81.8,2014-03-31,1.0011,0.8936,0.826,
314797691,9691938,bike,male,428.9,220.0,379.6,790.0,767.0,1,500,132.4,173,1,41.5,-81.8,2014-03-09,1.0405,0.9354,,
314790768,9691938,bike,male,295.9,234.4,410.6,524.8,506.4,1,500,136.0,177,1,41.5,-81.8,2014-02-09,0.9474,1.1543,,
314777605,9691938,bike,male,358.3,243.0,413.2,588.6,623.4,1,500,130.9,159,1,41.5,-81.8,2014-01-20,0.8211,1.1821,,
314745856,9691938,bike,male,275.5,213.8,387.1,674.0,674.1,2,500,148.8,175,1,41.5,-81.8,2013-10-07,0.9511,1.1143,1.0055,
650573697,11917849,bike,male,278.3,254.7,286.7,993.0,993.3,4,500,157.0,186,1,53.7,-1.6,2015-12-31,0.8062,1.11,1.0316,
635888716,11917849,bike,male,141.9,250.2,257.1,598.7,598.6,1,500,160.9,189,1,58.8,5.7,2015-11-22,0.9709,0.9652,,
634454215,11917849,bike,male,204.4,277.0,250.6,721.2,643.0,2,500,163.3,194,1,58.8,5.7,2015-11-18,0.957,1.038,0.9308,
661850189,11917849,bike,male,271.8,493.4,525.4,1112.8,1128.4,4,500,161.1,188,1,53.7,-1.6,2015-11-03,0.8718,0.9628,0.9288,
627470156,11917849,bike,male,271.8,493.8,525.8,1128.1,1146.6,4,500,161.1,188,1,53.7,-1.6,2015-11-03,0.8718,0.9697,0.9239,
596092724,11917849,bike,male,195.4,316.2,320.2,1028.2,1035.8,1,500,142.6,187,1,58.8,5.7,2015-09-05,0.9448,1.0486,,
564957422,11917849,bike,male,135.1,228.4,229.2,976.2,974.8,4,500,129.2,187,1,58.8,5.7,2015-07-20,1.0559,0.723,0.7406,
562945197,11917849,bike,male,313.6,445.6,432.6,1972.4,1945.8,4,500,159.7,189,1,58.8,5.7,2015-07-17,0.9395,1.0027,0.7892,
559482703,11917849,bike,male,142.8,312.8,312.8,792.2,790.2,1,500,145.0,175,1,58.8,5.7,2015-07-12,1.0249,1.048,,
477714319,11917849,bike,male,155.4,300.0,396.0,382.6,164.0,1,500,160.9,193,1,58.8,5.7,2015-02-26,0.7565,1.3072,,
457830707,11917849,bike,male,134.5,272.4,271.4,689.2,477.4,1,500,166.9,198,1,58.8,5.7,2015-01-12,0.8272,1.1826,,
448647898,11917849,bike,male,269.3,288.6,321.8,690.4,602.0,2,500,151.5,183,1,58.8,5.7,2014-12-17,0.6643,1.2884,1.0168,
439460471,11917849,bike,male,141.2,284.4,271.4,610.6,616.6,3,500,156.2,184,1,58.8,5.7,2014-11-20,0.7239,1.2171,0.9686,
404363904,11917849,bike,male,98.2,247.3,263.4,690.2,626.6,1,500,165.0,188,1,58.7,5.6,2014-09-07,0.7586,1.2034,,
393270036,11917849,bike,male,143.8,308.2,311.6,915.5,915.9,1,500,163.7,181,1,58.8,5.7,2014-08-18,1.0219,0.8888,,
391727037,11917849,bike,male,340.8,927.5,930.7,2426.0,2411.7,4,500,161.4,189,1,59.1,6.6,2014-08-15,0.7034,1.1037,1.7931,
382722209,11917849,bike,male,268.4,304.9,305.8,836.2,835.5,1,500,146.3,173,1,58.8,5.7,2014-07-31,0.981,0.9798,,
381828132,11917849,bike,male,128.2,308.7,311.6,928.9,928.6,1,500,163.7,191,1,58.8,5.7,2014-07-29,1.0973,0.8655,,
378505591,11917849,bike,male,176.7,297.2,300.6,864.4,865.2,2,500,151.1,181,1,58.8,5.7,2014-07-24,0.8349,1.1488,1.0315,
375587069,11917849,bike,male,171.6,303.0,306.0,813.6,810.6,2,500,151.2,188,1,58.8,5.7,2014-07-19,0.9683,1.2899,0.949,
369647336,11917849,bike,male,172.8,302.4,308.6,851.0,844.4,2,500,148.2,187,1,58.8,5.7,2014-07-08,1.2571,0.8842,0.8912,
364784820,11917849,bike,male,108.4,304.8,327.6,846.2,809.2,4,500,163.7,187,1,58.6,5.7,2014-06-29,0.8631,1.0624,1.0289,
364380687,11917849,mountain bike,male,135.0,309.6,332.2,1111.8,1105.6,3,500,176.6,195,1,58.1,7.1,2014-06-28,1.044,0.851,0.649,
357130256,11917849,mountain bike,male,183.2,212.8,211.4,897.8,906.4,2,500,177.7,194,1,58.5,6.0,2014-06-14,0.8066,0.9946,1.4749,
353923237,11917849,bike,male,315.9,279.0,266.6,1154.4,1173.8,2,500,145.4,168,1,58.8,5.7,2014-06-08,0.9685,0.964,0.8719,
353241208,11917849,mountain bike,male,223.9,209.0,203.2,830.4,803.2,2,500,145.9,195,1,58.5,6.0,2014-06-07,0.7051,1.1057,1.3927,
348173771,11917849,bike,male,228.4,332.8,334.2,1233.2,1234.8,2,500,153.3,186,1,58.8,5.7,2014-05-29,0.9386,0.944,1.1607,
345529883,11917849,bike,male,375.1,333.8,326.0,1517.6,1524.4,2,500,136.7,172,1,58.8,5.7,2014-05-24,1.0814,0.989,0.8176,
343289455,11917849,mountain bike,male,174.6,273.6,311.4,863.8,856.0,2,500,176.0,194,1,58.7,5.6,2014-05-18,0.993,0.9895,1.0188,
339186175,11917849,mountain bike,male,157.2,272.0,284.2,762.6,779.2,3,500,144.0,190,1,58.8,5.7,2014-05-13,0.8336,1.3277,0.9115,
338655181,11917849,bike,male,147.0,313.8,342.4,825.4,831.2,1,500,142.4,190,1,58.8,5.7,2014-05-12,1.0433,1.0647,,
335613099,11917849,mountain bike,male,114.6,236.2,350.6,386.8,232.0,2,500,148.3,188,1,58.7,5.7,2014-05-07,0.8212,1.3474,0.8325,
326259579,11917849,bike,male,119.9,283.2,308.0,619.2,616.4,2,500,147.4,202,1,58.8,5.7,2014-04-20,0.7223,1.3605,0.9424,
322382283,11917849,bike,male,240.6,644.0,612.2,1405.6,1411.2,3,500,128.1,177,1,28.1,-16.7,2014-04-12,0.6808,1.2508,2.3137,
322376079,11917849,bike,male,183.6,325.4,320.6,562.6,563.2,2,500,102.4,144,1,28.1,-16.7,2014-04-11,0.5456,1.3508,1.3092,
321330139,11917849,bike,male,226.4,2108.8,2136.0,2115.8,2120.6,1,500,158.5,178,1,28.1,-16.7,2014-04-10,0.282,1.3011,,1.019
381152931,11917849,bike,male,298.4,1807.8,1843.6,1807.8,0.0,1,500,123.2,150,1,28.1,-16.7,2014-04-08,1.0259,1.0865,,1.019
321329559,11917849,bike,male,442.9,2101.6,2101.6,2213.2,2192.4,1,499,149.9,188,1,28.1,-16.7,2014-04-07,0.2245,1.786,,1.019
306180107,11917849,bike,male,222.7,329.6,338.4,906.0,911.6,2,500,154.9,183,1,58.8,5.7,2014-03-09,0.8218,1.1909,1.0458,
305560619,11917849,mountain bike,male,223.6,315.0,294.2,810.4,814.6,2,500,143.3,166,1,58.8,5.7,2014-03-08,0.719,1.2682,0.9134,
302209645,11917849,mountain bike,male,219.5,297.6,321.0,841.0,832.4,2,500,151.8,192,1,58.8,5.7,2014-02-28,0.7555,1.2429,1.0179,
285556240,11917849,bike,male,199.5,348.0,338.0,970.2,983.4,2,500,159.7,193,1,58.8,5.8,2014-01-12,1.0299,1.033,1.2603,
279631936,11917849,mountain bike,male,215.5,306.4,295.4,754.4,777.8,2,500,150.7,180,1,58.8,5.7,2013-12-26,0.7766,1.2071,0.9094,
278169237,11917849,bike,male,233.0,265.2,371.0,866.2,898.4,2,500,145.5,180,1,58.8,5.7,2013-12-19,0.8956,1.0584,1.0042,
277170988,11917849,mountain bike,male,285.8,310.8,307.4,724.4,757.0,1,500,150.2,175,1,58.8,5.7,2013-12-15,0.9138,1.0277,,
381187772,11917849,bike,male,139.6,306.8,309.0,798.0,800.6,1,500,163.0,188,1,58.8,5.7,2013-07-25,0.9435,1.0312,,
381188477,11917849,bike,male,183.9,249.8,268.4,693.8,745.4,2,500,158.3,194,1,58.8,5.7,2013-07-16,1.0412,1.0269,0.8183,
381189419,11917849,bike,male,138.4,276.2,251.8,843.0,840.2,4,500,163.8,193,1,58.8,5.7,2013-07-13,1.005,0.9775,1.3217,
381189998,11917849,bike,male,90.6,1144.8,1143.4,371.0,1490.4,0,500,133.6,177,1,58.8,5.7,2013-07-12,1.0197,0.9486,,
381192554,11917849,bike,male,156.2,314.8,339.4,732.0,728.2,3,500,156.9,192,1,58.8,5.7,2013-07-04,0.6752,1.4802,1.4791,
381194011,11917849,bike,male,170.2,305.0,278.0,549.6,601.6,3,500,147.8,191,1,58.8,5.7,2013-06-29,0.8717,1.0787,0.8905,
381194303,11917849,bike,male,218.4,573.4,593.4,851.6,857.4,1,500,160.4,194,1,58.8,5.7,2013-06-27,1.0139,0.9806,,
381197460,11917849,bike,male,107.4,272.6,298.6,453.6,204.6,1,500,169.6,193,1,58.8,5.7,2013-06-22,1.4092,0.6714,,
381206132,11917849,bike,male,176.0,297.8,296.0,893.4,892.4,2,500,153.6,189,1,58.8,5.7,2013-05-30,1.2403,0.9598,0.9163,
381206568,11917849,bike,male,147.2,309.0,307.2,772.0,763.8,2,500,144.5,177,1,58.8,5.7,2013-05-30,0.8046,1.2146,1.1317,
381208839,11917849,bike,male,142.0,348.4,310.6,633.2,702.6,1,500,148.2,184,1,58.8,5.7,2013-05-21,1.0119,1.0582,,
381211303,11917849,bike,male,90.9,245.4,277.8,644.8,650.0,2,500,175.9,191,1,58.7,5.7,2013-05-14,0.8924,0.9681,0.8143,
381212239,11917849,bike,male,291.2,281.6,304.4,1001.4,995.0,3,500,146.6,191,1,58.8,5.7,2013-05-12,1.0583,1.0577,0.9064,
381214847,11917849,bike,male,170.2,307.0,309.8,890.2,888.2,2,500,148.1,175,1,58.8,5.7,2013-05-06,0.7729,1.2305,1.0051,
381217342,11917849,bike,male,281.4,622.8,635.2,1757.4,1735.0,5,500,144.7,174,1,28.1,-16.7,2013-04-27,0.8537,1.0904,1.2338,
381218794,11917849,bike,male,226.3,2158.4,2178.8,2171.4,2124.8,1,500,150.3,172,1,28.1,-16.7,2013-04-25,0.4702,1.1399,,1.019
381221948,11917849,bike,male,246.6,2155.6,2169.0,2208.8,2169.4,1,500,164.8,183,1,28.1,-16.7,2013-04-22,0.522,1.075,,1.019
381223571,11917849,bike,male,113.6,278.2,346.6,689.8,663.2,4,500,161.9,189,1,58.8,5.7,2013-04-11,0.7826,1.2477,0.8346,
381224309,11917849,bike,male,193.5,294.6,306.6,987.6,982.2,3,500,147.3,181,1,58.8,5.7,2013-04-07,1.0265,0.9927,0.9657,
381226232,11917849,bike,male,135.1,294.2,310.4,618.6,634.6,2,500,144.0,174,1,58.8,5.7,2013-03-28,0.7841,1.2873,0.8694,
381226461,11917849,bike,male,125.2,287.8,305.2,539.6,540.4,2,500,153.6,178,1,58.8,5.7,2013-03-25,0.7368,1.18,0.9698,
381226771,11917849,bike,male,213.5,328.6,323.0,965.6,968.8,2,500,152.1,167,1,58.8,5.7,2013-03-24,1.0172,1.0051,1.2023,
381227625,11917849,bike,male,140.5,284.0,278.4,547.4,547.0,2,500,144.2,177,1,58.8,5.7,2013-03-20,0.6988,1.1379,0.9564,
381228287,11917849,bike,male,139.0,316.0,314.4,926.8,943.6,3,500,152.5,180,1,58.9,6.1,2013-03-14,0.7312,1.0852,1.0752,
381228435,11917849,bike,male,176.4,332.4,331.6,788.6,786.0,1,500,144.9,175,1,58.8,5.7,2013-03-13,1.0044,1.0617,,
381229230,11917849,bike,male,161.1,337.0,313.6,792.6,792.2,1,500,156.7,185,1,58.8,5.7,2013-03-09,0.9201,1.1696,,
381229591,11917849,bike,male,176.4,259.8,238.6,596.6,601.0,1,500,150.9,187,1,58.8,5.7,2013-03-07,0.963,0.9887,,
381229784,11917849,bike,male,222.8,315.0,285.0,995.4,1003.4,3,500,152.6,186,1,58.8,5.7,2013-03-05,0.9692,0.9819,0.9606,
381230216,11917849,bike,male,199.9,327.0,333.6,936.4,946.2,2,500,157.8,186,1,58.8,5.7,2013-03-03,0.9045,1.033,1.1606,
381236288,11917849,bike,male,240.7,322.0,242.0,880.0,915.8,2,500,140.9,172,1,58.8,5.7,2013-02-20,1.0402,0.9226,0.9551,
381251582,11917849,bike,male,133.9,237.8,271.8,554.0,332.0,3,500,138.9,169,1,58.8,5.7,2012-09-10,0.7126,1.1308,1.877,
381254443,11917849,bike,male,157.8,274.2,276.8,740.8,743.0,2,500,139.0,183,1,58.8,5.7,2012-08-30,0.8099,1.3579,0.546,
381255066,11917849,bike,male,172.1,287.8,255.4,920.8,911.4,2,500,148.0,191,1,58.8,5.7,2012-08-23,0.9495,1.0732,0.7598,
381256656,11917849,bike,male,167.1,269.8,274.0,892.6,894.0,2,500,147.5,195,1,58.8,5.7,2012-08-14,0.8699,1.1515,0.734,
381257785,11917849,bike,male,311.0,943.8,945.6,2028.6,1933.0,3,500,163.5,192,1,59.1,6.6,2012-08-11,0.648,1.0917,2.754,
381259823,11917849,bike,male,150.1,253.8,281.4,681.0,680.4,1,500,166.3,191,1,58.7,5.6,2012-08-05,0.9435,0.9891,,
381260862,11917849,bike,male,135.2,220.2,273.4,547.4,548.6,2,500,154.6,186,1,58.8,5.7,2012-08-02,0.7569,1.2702,0.7753,
381261922,11917849,bike,male,150.6,294.4,289.0,633.4,635.8,2,500,143.6,183,1,58.8,5.7,2012-07-30,0.8347,1.0591,1.0265,
381263817,11917849,bike,male,324.8,650.0,652.6,1766.0,1754.0,3,500,144.4,188,1,58.9,6.0,2012-07-19,0.7643,1.0807,1.1437,
381265956,11917849,bike,male,301.2,273.8,267.6,1537.6,1571.8,4,500,145.6,177,1,58.8,5.7,2012-07-10,1.1459,1.0412,0.9638,
381266744,11917849,bike,male,153.7,261.8,234.8,497.2,492.8,2,500,135.9,183,1,58.8,5.7,2012-07-07,0.7808,1.1567,0.9173,
381267146,11917849,bike,male,391.4,302.0,303.2,1207.6,1246.0,2,500,152.2,181,1,58.8,5.7,2012-07-05,1.0183,1.0109,1.0799,
381268411,11917849,bike,male,158.7,340.6,303.0,607.4,670.8,1,500,137.4,180,1,58.8,5.7,2012-07-01,1.0578,0.8147,,
381268730,11917849,bike,male,245.2,905.4,979.0,1565.0,894.6,3,500,147.3,191,1,59.1,6.6,2012-06-30,0.5048,1.3746,1.7292,
381269908,11917849,bike,male,219.3,339.6,375.0,1139.0,1130.2,2,500,138.8,176,1,58.8,5.7,2012-06-15,0.9641,1.0262,1.086,
381270725,11917849,bike,male,195.4,243.8,215.8,901.6,847.8,3,500,175.2,193,1,58.5,6.0,2012-06-09,0.8721,1.087,1.229,
381271518,11917849,bike,male,173.0,256.4,260.2,639.0,641.4,2,500,165.1,187,1,58.8,5.7,2012-06-03,1.1813,1.0631,0.9534,
381272792,11917849,bike,male,123.5,265.0,255.8,370.4,380.8,1,500,97.6,138,1,58.8,5.7,2012-05-20,1.0655,0.9099,,
381273214,11917849,bike,male,189.0,283.4,313.8,890.4,899.6,2,500,174.5,193,1,58.7,5.6,2012-05-19,1.0486,0.9161,0.9613,
381274216,11917849,bike,male,259.9,381.4,336.8,1266.4,1283.0,4,500,152.4,180,1,58.8,5.7,2012-05-12,1.1531,0.825,1.1819,
381274968,11917849,bike,male,135.9,319.2,297.0,776.4,773.6,1,500,156.6,184,1,58.8,5.7,2012-05-03,1.025,1.0242,,
381275573,11917849,bike,male,110.2,237.2,268.8,552.6,561.4,2,500,147.1,183,1,58.7,5.7,2012-04-29,0.8614,1.0619,1.1324,
381276825,11917849,bike,male,118.0,236.6,268.6,569.0,571.0,2,500,173.8,182,1,58.7,5.7,2012-04-18,0.8291,1.1797,1.1823,
381278120,11917849,bike,male,143.0,319.8,313.4,768.8,775.0,1,500,167.5,181,1,58.8,5.7,2012-04-13,1.0392,0.9785,,
381279401,11917849,bike,male,254.7,316.4,328.0,977.6,961.8,3,500,144.6,175,1,58.8,5.7,2012-04-07,0.9037,1.1618,0.9372,
381280924,11917849,bike,male,152.6,233.6,277.8,446.2,436.6,2,500,132.3,169,1,58.8,5.7,2012-03-30,0.9376,0.9893,1.0888,
381284107,11917849,bike,male,602.5,280.4,295.6,615.8,619.8,2,500,140.5,180,1,58.8,5.7,2012-03-09,0.649,1.2545,0.9964,
381284648,11917849,bike,male,179.1,206.4,195.6,596.6,622.2,1,500,146.9,171,1,58.8,5.7,2012-03-06,0.9142,1.2359,,
381287463,11917849,bike,male,340.2,938.6,949.8,2067.4,1960.6,2,500,163.7,195,1,59.1,6.6,2011-08-13,0.6121,1.1527,2.4232,
381290274,11917849,bike,male,213.6,302.4,314.2,716.2,711.8,2,500,148.7,178,1,58.8,5.7,2011-08-04,0.9788,1.1506,0.9426,
381292513,11917849,bike,male,146.1,318.8,325.2,744.2,738.4,1,500,153.7,179,1,58.8,5.7,2011-07-27,1.0281,1.0081,,
381292760,11917849,bike,male,92.1,921.4,931.8,1042.4,122.2,2,500,169.2,189,1,59.1,6.6,2011-07-10,0.5867,1.245,1.6771,
381293277,11917849,bike,male,144.9,306.4,273.8,732.4,740.8,1,500,150.2,184,1,58.8,5.7,2011-07-07,1.0802,1.1171,,
381294074,11917849,bike,male,162.6,321.6,323.8,576.0,533.4,1,500,142.0,173,1,58.8,5.7,2011-07-03,1.054,0.9448,,
381300763,11917849,bike,male,226.8,211.2,218.8,921.0,923.0,2,500,171.9,194,1,58.5,6.0,2011-06-11,0.8317,1.0474,1.393,
381304109,11917849,bike,male,195.9,271.6,289.8,895.2,911.8,2,500,167.8,190,1,58.7,5.6,2011-05-21,1.0434,0.9098,0.9957,
381312518,11917849,bike,male,227.1,277.0,305.2,891.2,886.6,3,500,136.3,169,1,58.8,5.7,2011-04-25,0.9465,1.0137,0.9037,
573608150,4832531,bike,male,155.8,543.4,952.2,1424.6,1418.4,3,500,162.7,182,1,39.8,-79.4,2015-08-02,0.8697,1.057,0.9677,
553306218,4832531,mountain bike,male,127.8,12130.4,12097.2,12222.4,12323.2,1,500,140.0,162,1,40.3,-75.2,2015-07-02,0.9855,0.9341,,1.1014
514695655,4832531,bike,male,434.5,254.2,268.6,1589.4,1596.0,2,500,151.6,182,1,40.3,-75.2,2015-05-02,1.025,0.9732,0.9688,
485224469,4832531,bike,male,252.5,246.2,148.4,485.8,364.4,1,500,153.5,181,1,40.3,-75.2,2015-03-13,0.9775,1.021,,
399660440,4832531,bike,male,217.1,244.0,299.8,1498.8,1496.8,4,500,145.6,177,1,40.3,-75.5,2014-08-30,0.9422,0.9747,0.9781,
384549201,4832531,bike,male,139.0,546.2,935.2,1414.0,1386.8,3,500,167.8,183,1,39.8,-79.4,2014-08-03,0.86,0.9699,0.851,
383794717,4832531,bike,male,136.8,560.8,873.6,1030.8,1013.8,2,500,147.2,170,1,39.8,-79.4,2014-08-02,0.6764,1.0892,1.0869,
365591517,4832531,bike,male,113.2,232.6,184.6,447.4,573.6,1,500,160.2,188,1,40.1,-75.4,2014-07-01,1.0813,0.8427,,
326059197,4832531,bike,male,351.6,228.2,196.0,1723.0,1745.6,3,500,155.8,187,1,40.4,-75.0,2014-04-19,0.9652,1.1224,1.3482,
322526992,4832531,bike,male,374.0,264.6,397.6,1505.4,1506.8,4,500,146.2,178,1,40.1,-77.5,2014-04-12,1.1419,0.9853,1.0011,
267343533,4832531,bike,male,703.6,204.4,125.8,481.2,396.0,0,500,146.0,169,1,40.3,-75.2,2013-11-10,1.1098,0.8531,,
254553507,4832531,bike,male,238.6,236.2,568.2,1039.2,1044.6,3,500,160.5,189,1,40.9,-76.0,2013-10-05,1.041,0.9744,0.8664,
251736772,4832531,bike,male,774.0,207.6,113.8,835.4,913.4,0,500,139.8,176,1,40.3,-75.2,2013-09-28,0.9004,1.4612,,
180228599,4832531,bike,male,111.3,218.8,337.2,547.6,549.6,2,500,146.5,179,1,40.5,-75.6,2013-04-23,0.982,1.0557,0.9095,
102349130,4832531,bike,male,182.9,250.8,290.6,1442.6,1445.0,4,500,155.9,184,1,40.3,-75.5,2012-10-23,0.9225,1.0199,1.0991,
69775690,4832531,bike,male,525.4,868.4,1031.2,2668.8,2667.8,4,500,155.7,181,1,42.5,-73.0,2012-07-07,1.0382,1.1793,0.9766,
64265759,4832531,bike,male,94.8,266.8,402.0,652.8,666.0,3,500,170.3,182,1,42.8,-76.3,2012-06-16,1.1207,0.8456,1.3832,
58828034,4832531,bike,male,186.2,595.0,1089.6,1322.2,1348.8,2,500,166.0,190,1,39.1,-79.6,2012-05-26,1.5002,1.0315,0.5436,
57122596,4832531,bike,male,172.6,210.4,465.2,942.2,865.0,2,500,157.9,181,1,42.8,-76.2,2012-05-20,1.14,0.8706,0.5899,
558090887,3276737,bike,male,346.5,1024.6,3436.6,1726.8,1707.0,3,500,145.4,166,1,39.5,-106.1,2015-07-09,1.3034,0.8319,1.1301,1.0925
240273414,3276737,bike,male,100.0,6617.0,6892.8,6617.0,0.0,1,500,106.1,155,1,42.5,-83.7,2013-09-03,0.8213,1.181,,1.0925
239823637,3276737,run,male,117.1,3045.8,9938.6,0.0,3045.8,0,500,143.9,166,1,43.0,-85.7,2013-09-01,0.9557,1.119,,1.0925
191572056,3276737,bike,male,203.4,204.6,324.8,407.6,515.6,0,500,144.0,165,1,45.5,-84.9,2013-05-18,1.0139,1.0396,,
607845590,5035433,bike,male,271.4,502.1,502.1,1007.4,952.7,2,500,122.6,149,1,40.4,0.4,2015-09-25,1.01,1.0626,0.7723,
606927654,5035433,bike,male,177.1,356.1,350.6,581.9,594.4,2,500,124.2,156,1,40.4,0.4,2015-09-23,0.8425,1.2136,0.5792,
605464221,5035433,mountain bike,male,161.4,348.5,348.5,546.0,523.3,2,500,120.8,145,1,40.4,0.4,2015-09-21,0.7883,1.0448,0.7526,
585630025,5035433,mountain bike,male,315.5,345.3,302.7,723.9,745.5,2,500,98.9,151,1,40.4,0.4,2015-08-20,0.9081,1.0351,0.79,
582150594,5035433,mountain bike,male,352.6,268.7,264.1,813.4,789.6,1,500,128.5,155,1,40.4,0.4,2015-08-15,1.1593,0.939,,
580067644,5035433,mountain bike,male,138.4,220.5,147.7,480.9,554.3,2,500,128.2,152,1,40.4,0.4,2015-08-12,0.7895,1.2178,0.7935,
579343869,5035433,mountain bike,male,131.7,214.0,213.5,521.2,516.1,2,500,127.9,155,1,40.4,0.4,2015-08-11,0.7825,1.4304,0.8036,
567004673,5035433,mountain bike,male,160.0,335.0,319.8,498.5,530.5,2,500,115.4,137,1,40.4,0.4,2015-07-23,0.7211,1.3049,0.7436,
566631381,5035433,mountain bike,male,128.0,233.1,215.8,535.1,525.5,2,500,114.0,139,1,40.4,0.4,2015-07-23,0.7873,1.2557,0.7472,
563650691,5035433,mountain bike,male,143.3,232.1,229.5,536.9,516.7,2,500,124.7,159,1,40.4,0.4,2015-07-18,0.7998,1.2137,0.82,
563065635,5035433,mountain bike,male,172.7,397.2,405.4,658.6,699.5,4,500,125.2,157,1,40.4,0.4,2015-07-17,0.7737,1.1967,0.6675,
558249848,5035433,mountain bike,male,227.0,360.1,347.7,708.6,764.6,2,500,122.5,153,1,40.4,0.4,2015-07-10,0.5897,1.763,0.9995,
557067428,5035433,mountain bike,male,213.4,339.5,342.5,743.2,738.1,2,500,119.8,153,1,40.4,0.4,2015-07-08,0.9799,1.3216,0.7299,
553626808,5035433,mountain bike,male,159.4,243.2,250.4,557.2,527.6,2,500,124.5,152,1,40.4,0.4,2015-07-02,0.9078,1.0001,0.7276,
553444128,5035433,mountain bike,male,250.2,324.4,287.5,571.2,560.9,3,500,93.1,131,1,40.4,0.4,2015-07-02,0.8377,1.0664,0.9393,
551955196,5035433,mountain bike,male,129.4,332.1,317.9,510.8,520.4,2,500,120.7,138,1,40.4,0.4,2015-06-30,0.7733,1.2432,0.7975,
548878907,5035433,mountain bike,male,119.4,258.8,208.2,562.9,556.6,3,500,124.5,143,1,40.4,0.4,2015-06-25,0.7755,1.2201,1.0721,
543892967,5035433,mountain bike,male,160.2,353.9,315.6,467.5,463.2,2,500,93.8,120,1,40.4,0.4,2015-06-16,0.6021,1.1738,0.5476,
452770422,5035433,mountain bike,male,180.1,409.4,388.5,666.1,681.3,2,500,128.2,156,1,40.4,0.4,2014-12-31,0.9302,0.9401,0.8619,
449918281,5035433,mountain bike,male,218.0,479.1,479.1,930.7,927.0,4,500,125.4,153,1,40.4,0.4,2014-12-22,0.9206,1.0197,0.6348,
449290570,5035433,mountain bike,male,135.0,222.8,214.7,533.2,549.0,3,500,128.3,158,1,40.4,0.4,2014-12-20,0.8299,1.1748,1.2439,
449075348,5035433,mountain bike,male,245.6,409.6,395.9,983.9,974.3,4,500,125.3,156,1,40.4,0.4,2014-12-19,0.8187,1.2694,0.7366,
447294528,5035433,mountain bike,male,167.6,514.6,507.1,762.6,754.6,3,500,126.4,153,1,40.4,0.4,2014-12-13,0.7302,1.13,0.592,
447090024,5035433,mountain bike,male,179.5,339.5,322.2,517.2,554.4,2,500,132.6,158,1,40.4,0.4,2014-12-12,1.0689,0.8517,0.7182,
446578730,5035433,mountain bike,male,189.4,432.2,420.8,732.1,745.7,2,500,129.2,161,1,40.4,0.4,2014-12-10,0.5783,1.4591,0.3764,
446228401,5035433,mountain bike,male,187.4,288.4,210.8,639.1,642.3,3,500,125.1,155,1,40.4,0.4,2014-12-09,0.9118,1.1129,1.0096,
445234631,5035433,mountain bike,male,128.1,343.9,333.4,529.3,546.0,2,500,126.9,153,1,40.4,0.4,2014-12-06,0.7373,1.1838,0.7715,
441659112,5035433,mountain bike,male,268.2,330.3,318.9,856.7,858.5,3,500,120.7,150,1,40.4,0.4,2014-11-25,0.868,1.0937,0.9793,
441281496,5035433,mountain bike,male,279.8,324.6,318.6,754.4,741.3,3,500,124.2,150,1,40.4,0.4,2014-11-24,0.8572,1.07,0.6977,
440365478,5035433,mountain bike,male,180.2,369.4,369.4,717.6,713.2,2,500,127.8,156,1,40.4,0.4,2014-11-22,0.8083,1.0782,0.8797,
439064028,5035433,mountain bike,male,196.0,330.3,316.6,694.1,725.1,2,500,114.3,154,1,40.4,0.4,2014-11-18,0.9848,0.8898,1.3711,
437157024,5035433,mountain bike,male,164.6,225.0,232.2,543.8,536.7,3,500,112.9,154,1,40.4,0.4,2014-11-13,0.7307,1.1745,1.0311,
436885829,5035433,mountain bike,male,173.0,343.9,343.9,536.1,518.0,2,500,115.4,155,1,40.4,0.4,2014-11-12,0.8596,1.0726,0.7882,
435977324,5035433,mountain bike,male,169.1,344.5,315.8,622.0,608.6,2,500,122.5,156,1,40.4,0.4,2014-11-10,1.0133,1.0678,0.7601,
